,customer_id_nys,sum_samt_0,sum_samt_1,rat_samt,flg_sts
2223,CS011415000192,2270,779,0.3431718061674009,0
5760,CS032315000025,630,216,0.34285714285714286,0
2807,CS014515000050,2310,791,0.3424242424242424,0
5089,CS028415000062,1970,674,0.34213197969543147,0
2292,CS011515000131,3477,1189,0.3419614610296232,0
1425,CS006515000082,1430,489,0.34195804195804197,0
5976,CS033415000229,3174,1085,0.3418399495904222,0
813,CS004204000003,772,263,0.34067357512953367,0
3169,CS016615000118,2338,796,0.34046193327630453,0
4046,CS021615000095,3362,1142,0.33967876264128494,0
6429,CS037314000066,696,236,0.3390804597701149,0
3720,CS019515000198,4184,1418,0.3389101338432122,0
2220,CS011415000188,1989,673,0.33836098541980897,0
1460,CS006814000008,1992,674,0.33835341365461846,0
2777,CS014513000049,3102,1048,0.33784655061250807,0
4791,CS026513000025,1238,418,0.3376413570274637,0
2978,CS015515000223,3850,1298,0.33714285714285713,0
3384,CS018215000021,3556,1198,0.33689538807649044,0
1869,CS009415000080,2023,681,0.33662876915472073,0
5744,CS032215000058,1145,385,0.33624454148471616,0
4895,CS027414000007,1154,388,0.3362218370883882,0
3821,CS020415000096,4053,1362,0.3360473723168024,0
776,CS003515000290,3698,1240,0.335316387236344,0
1530,CS007515000014,3807,1276,0.3351720514841082,0
6596,CS038215000034,1027,344,0.3349561830574489,0
3145,CS016515000135,3706,1238,0.3340528872099298,0
5061,CS028411000057,1007,336,0.3336643495531281,0
3371,CS017815000018,525,175,0.3333333333333333,0
1673,CS008414000097,1924,640,0.33264033264033266,0
6484,CS037415000079,3003,998,0.33233433233433235,0
5272,CS029415000072,944,313,0.3315677966101695,0
6593,CS038214000024,899,298,0.3314794215795328,0
4424,CS024415000206,10393,3442,0.3311844510728375,0
2758,CS014512000001,1076,356,0.3308550185873606,0
6662,CS038415000077,801,265,0.33083645443196,0
3515,CS018515000169,3592,1187,0.330456570155902,0
6708,CS038514000077,1023,338,0.3304007820136852,0
6045,CS033515000159,1638,540,0.32967032967032966,0
4364,CS024305000008,2516,829,0.3294912559618442,0
3521,CS018515000208,876,288,0.3287671232876712,0
6366,CS035515000018,2124,698,0.3286252354048964,0
4836,CS026515000148,6895,2260,0.32777374909354606,0
5797,CS032414000024,5886,1928,0.327556914712878,0
4394,CS024414000067,1517,496,0.3269611074489123,0
3031,CS016411000032,2502,818,0.3269384492406075,0
1720,CS008513000110,2636,860,0.3262518968133536,0
811,CS004115000010,2338,762,0.32591958939264326,0
6615,CS038315000062,1474,480,0.3256445047489824,0
3070,CS016415000069,3016,982,0.3255968169761273,0
5956,CS033414000115,1806,587,0.32502768549280175,0
89,CS001414000204,944,306,0.3241525423728814,0
6471,CS037414000008,3364,1090,0.32401902497027346,0
727,CS003513000181,983,318,0.323499491353001,0
5534,CS030515000196,1734,559,0.3223760092272203,0
1759,CS008515000203,3756,1210,0.32215122470713525,0
6971,CS040414000074,2077,669,0.32209918151179584,0
2459,CS012515000012,3360,1082,0.32202380952380955,0
972,CS004415000265,2514,808,0.32140015910898967,0
4759,CS026415000172,5004,1603,0.32034372501998404,0
2044,CS010415000132,3737,1196,0.32004281509232,0
571,CS003214000028,1238,396,0.3198707592891761,0
1605,CS008214000025,1137,363,0.31926121372031663,0
1606,CS008214000028,2214,704,0.3179765130984643,0
2199,CS011415000008,1398,444,0.31759656652360513,0
6183,CS034515000015,1838,583,0.31719260065288357,0
224,CS001515000261,902,286,0.3170731707317073,0
6800,CS039315000100,648,205,0.31635802469135804,0
4943,CS027415000218,2957,935,0.3161988501859993,0
2984,CS015605000001,4224,1335,0.31605113636363635,0
3266,CS017415000071,4321,1364,0.3156676695209442,0
2415,CS012415000178,318,100,0.31446540880503143,0
4020,CS021613000009,886,278,0.31376975169300225,0
6250,CS035314000005,888,278,0.3130630630630631,0
1781,CS008815000010,3937,1232,0.31292862585725173,0
760,CS003515000070,4262,1333,0.31276396058188644,0
2189,CS011414000050,4304,1345,0.3125,0
1198,CS005414000127,819,255,0.31135531135531136,0
1515,CS007512000170,909,283,0.31133113311331134,0
6049,CS033515000197,2429,756,0.3112391930835735,0
6348,CS035513000209,4400,1368,0.3109090909090909,0
4026,CS021613000035,598,185,0.3093645484949833,0
6303,CS035415000080,1676,518,0.30906921241050117,0
5213,CS029305000006,2546,786,0.3087195600942655,0
5103,CS028505000013,1195,368,0.3079497907949791,0
1312,CS006215000052,1061,326,0.3072573044297832,0
3117,CS016513000156,4945,1518,0.30697674418604654,0
2633,CS013515000016,1233,377,0.3057583130575831,0
6323,CS035512000006,478,145,0.303347280334728,0
1682,CS008415000059,5358,1617,0.30179171332586785,0
4647,CS025514000072,916,276,0.30131004366812225,0
2897,CS015415000068,8102,2437,0.3007899284127376,0
87,CS001414000172,1526,458,0.30013106159895153,0
2656,CS013615000032,1025,307,0.2995121951219512,0
3443,CS018415000190,2424,725,0.2990924092409241,0
5083,CS028414000108,5738,1716,0.2990589055420007,0
1205,CS005415000007,669,200,0.29895366218236175,0
768,CS003515000137,1338,400,0.29895366218236175,0
4838,CS026515000153,3861,1154,0.29888629888629886,0
7105,CS041515000009,1526,456,0.29882044560943644,0
1692,CS008415000161,3939,1175,0.2982990606752983,0
1277,CS005515000206,1310,390,0.29770992366412213,0
2451,CS012514000052,1198,356,0.29716193656093487,0
5161,CS028515000156,6950,2057,0.29597122302158274,0
2278,CS011515000007,1138,336,0.29525483304042177,0
3608,CS019412000176,959,283,0.29509906152241916,0
3893,CS020515000151,1473,433,0.2939579090291921,0
1117,CS004814000014,1054,308,0.2922201138519924,0
6289,CS035414000054,1835,535,0.29155313351498635,0
4018,CS021613000001,1114,323,0.28994614003590663,0
6988,CS040415000121,2852,826,0.28962131837307153,0
7028,CS040513000131,615,178,0.2894308943089431,0
6428,CS037314000036,1047,303,0.28939828080229224,0
1971,CS010215000025,1773,513,0.2893401015228426,0
1919,CS009513000205,1200,345,0.2875,0
1798,CS009215000051,1793,514,0.28667038482989404,0
6413,CS037205000005,2528,722,0.28560126582278483,0
6037,CS033515000088,3293,940,0.2854539933191619,0
6033,CS033515000069,2383,676,0.28367603860679813,0
5421,CS030412000002,530,150,0.2830188679245283,0
3922,CS021214000009,796,225,0.28266331658291455,0
2630,CS013514000072,1306,368,0.28177641653905056,0
3611,CS019412000194,1200,338,0.2816666666666667,0
4768,CS026415000247,6304,1774,0.28140862944162437,0
2637,CS013515000134,1812,509,0.28090507726269315,0
4090,CS022415000146,1240,348,0.2806451612903226,0
4751,CS026415000107,1574,441,0.28017789072426935,0
4933,CS027415000072,1536,430,0.2799479166666667,0
6288,CS035414000047,8374,2339,0.27931693336517793,0
5436,CS030414000095,1941,542,0.2792375064399794,0
4833,CS026515000092,2546,710,0.2788688138256088,0
5523,CS030515000082,4483,1248,0.27838501003792104,0
3492,CS018514000064,1412,393,0.278328611898017,0
10,CS001214000009,3147,874,0.27772481728630444,0
3693,CS019513000185,2579,716,0.27762698720434276,0
4829,CS026515000058,2983,828,0.2775729131746564,0
4912,CS027414000083,3974,1100,0.27679919476597886,0
1965,CS010212000018,646,178,0.2755417956656347,0
5280,CS029415000126,5149,1418,0.27539328024859194,0
6339,CS035513000089,1112,306,0.2751798561151079,0
3175,CS016815000011,756,208,0.2751322751322751,0
1075,CS004515000278,1102,303,0.2749546279491833,0
6769,CS039214000007,2882,791,0.2744621790423317,0
2344,CS012215000050,1738,477,0.2744533947065593,0
3874,CS020515000021,2683,736,0.27431979127841966,0
6479,CS037414000097,1298,356,0.27426810477657937,0
4477,CS024515000085,2244,614,0.2736185383244207,0
5225,CS029315000107,2590,708,0.27335907335907333,0
4731,CS026414000060,3774,1031,0.2731849496555379,0
324,CS002411000018,828,226,0.27294685990338163,0
3261,CS017414000110,3469,946,0.2727010665897953,0
3235,CS017412000064,3737,1018,0.2724110248862724,0
6877,CS039514000020,1202,326,0.27121464226289516,0
2725,CS014414000067,3194,866,0.27113337507827173,0
1275,CS005515000141,2505,678,0.27065868263473053,0
3626,CS019414000012,6376,1725,0.27054579673776663,0
4924,CS027415000028,3121,843,0.2701057353412368,0
2028,CS010414000083,3842,1036,0.2696512233211869,0
3896,CS020515000200,1806,486,0.2691029900332226,0
1216,CS005415000080,4032,1084,0.26884920634920634,0
1210,CS005415000037,731,196,0.26812585499316005,0
2793,CS014514000008,1628,436,0.2678132678132678,0
1678,CS008415000018,2330,624,0.26781115879828327,0
4988,CS027515000025,2279,608,0.2667836770513383,0
3811,CS020414000112,5400,1435,0.2657407407407407,0
4676,CS025613000112,596,158,0.2651006711409396,0
3085,CS016415000193,5562,1471,0.2644732110751528,0
2406,CS012415000111,2925,773,0.26427350427350427,0
6508,CS037415000252,7326,1935,0.2641277641277641,0
2799,CS014514000053,1280,338,0.2640625,0
1214,CS005415000061,3184,840,0.2638190954773869,0
5431,CS030414000048,2826,744,0.2632696390658174,0
567,CS003114000007,563,148,0.26287744227353466,0
128,CS001415000372,605,159,0.2628099173553719,0
2202,CS011415000041,6771,1776,0.26229508196721313,0
1668,CS008414000053,6143,1610,0.26208692821097185,0
1372,CS006415000203,5666,1482,0.261560183551006,0
2058,CS010415000255,3284,858,0.2612667478684531,0
6080,CS034214000012,1402,366,0.26105563480741795,0
2465,CS012515000130,1054,275,0.26091081593927895,0
2789,CS014513000208,1143,298,0.26071741032370954,0
6138,CS034415000180,2014,524,0.2601787487586892,0
3944,CS021414000085,2171,564,0.2597881160755412,0
3668,CS019415000255,3687,953,0.2584757255221047,0
5099,CS028415000203,4202,1085,0.25821037601142316,0
3042,CS016412000154,2200,566,0.25727272727272726,0
3518,CS018515000185,3828,983,0.25679205851619646,0
6661,CS038415000076,7145,1832,0.25640307907627713,0
4519,CS025215000007,3184,816,0.2562814070351759,0
102,CS001415000103,1352,346,0.2559171597633136,0
4711,CS026411000043,1793,458,0.25543781372002233,0
4199,CS023305000005,1124,287,0.25533807829181493,0
5362,CS029515000142,1611,411,0.25512104283054005,0
6383,CS035515000174,2398,611,0.2547956630525438,0
362,CS002414000051,779,198,0.25417201540436457,0
6497,CS037415000161,5212,1321,0.2534535686876439,0
3310,CS017513000124,1304,330,0.25306748466257667,0
1854,CS009414000080,2492,630,0.25280898876404495,0
5539,CS030604000005,3974,1004,0.2526421741318571,0
6311,CS035415000168,1846,465,0.25189599133261104,0
6211,CS034605000007,3150,790,0.2507936507936508,0
3368,CS017814000004,1229,308,0.25061025223759154,0
2896,CS015415000061,5690,1424,0.25026362038664324,0
4230,CS023415000083,2856,714,0.25,0
6493,CS037415000134,1886,471,0.24973488865323437,0
3701,CS019514000124,901,225,0.24972253052164262,0
6847,CS039415000187,5635,1406,0.2495119787045253,0
2878,CS015414000058,2520,627,0.2488095238095238,0
4735,CS026414000090,1431,356,0.2487770789657582,0
6495,CS037415000142,4271,1062,0.24865371107468978,0
4665,CS025515000159,3011,748,0.24842245101295252,0
7002,CS040415000250,2536,629,0.24802839116719244,0
1420,CS006515000067,4112,1018,0.24756809338521402,0
5958,CS033415000019,5513,1364,0.24741520043533466,0
3903,CS020515000228,1360,336,0.24705882352941178,0
5565,CS031214000003,3927,970,0.2470078940667176,0
4039,CS021615000033,1719,423,0.24607329842931938,0
4824,CS026515000031,3218,791,0.24580484773151026,0
7126,CS043514000010,1100,270,0.24545454545454545,0
5681,CS031514000047,1248,306,0.24519230769230768,0
763,CS003515000105,992,243,0.24495967741935484,0
6968,CS040414000062,4972,1216,0.24456958970233306,0
3631,CS019414000068,4527,1107,0.24453280318091453,0
2621,CS013514000013,968,236,0.24380165289256198,0
6548,CS037514000077,1799,438,0.2434685936631462,0
4426,CS024415000238,3981,969,0.24340617935192163,0
3319,CS017513000208,1450,352,0.24275862068965517,0
1449,CS006615000018,1228,297,0.24185667752442996,0
3505,CS018515000088,3160,764,0.2417721518987342,0
2045,CS010415000134,2252,544,0.24156305506216696,0
1598,CS008204000002,1689,408,0.24156305506216696,0
1750,CS008515000142,1464,353,0.24112021857923496,0
4666,CS025515000161,1394,336,0.24103299856527977,0
2458,CS012515000007,1364,328,0.2404692082111437,0
4828,CS026515000046,2460,591,0.24024390243902438,0
2812,CS014515000092,3229,774,0.2397026943326107,0
3118,CS016513000159,1421,340,0.23926812104152007,0
6774,CS039215000034,2208,528,0.2391304347826087,0
2325,CS011815000010,1282,306,0.23868954758190328,0
178,CS001513000223,1534,366,0.23859191655801826,0
2731,CS014414000108,4163,993,0.23852990631755946,0
6246,CS035215000038,2115,503,0.23782505910165486,0
1138,CS005215000030,2326,553,0.23774720550300946,0
3355,CS017604000001,2814,668,0.23738450604122247,0
1952,CS009515000149,1628,386,0.2371007371007371,0
6147,CS034415000253,2719,644,0.23685178374402355,0
2973,CS015515000174,1006,238,0.23658051689860835,0
4184,CS022802000002,4378,1035,0.2364093193238922,0
4858,CS026615000085,2334,551,0.23607540702656385,0
215,CS001515000131,2106,496,0.2355175688509022,0
3305,CS017513000103,1487,350,0.23537323470073973,0
2620,CS013514000012,2108,496,0.23529411764705882,0
83,CS001414000113,5135,1208,0.23524829600778968,0
4594,CS025415000191,2147,505,0.2352119236143456,0
1459,CS006803000004,894,210,0.2348993288590604,0
4062,CS022214000023,3043,714,0.2346368715083799,0
3703,CS019515000034,2208,518,0.2346014492753623,0
5968,CS033415000121,1269,296,0.23325453112687156,0
1878,CS009415000136,3766,878,0.2331386086032926,0
3182,CS017212000001,646,150,0.23219814241486067,0
4395,CS024414000072,3072,709,0.23079427083333334,0
4083,CS022415000100,2418,558,0.23076923076923078,0
6849,CS039415000195,3985,913,0.22910915934755333,0
4257,CS023512000025,1528,350,0.22905759162303665,0
2030,CS010414000100,1721,392,0.22777454968041835,0
2221,CS011415000189,2739,623,0.22745527564804674,0
5154,CS028515000094,3302,749,0.226832222895215,0
2837,CS015113000001,2796,634,0.22675250357653792,0
3746,CS020214000023,1801,408,0.22654081066074402,0
5965,CS033415000086,2896,656,0.2265193370165746,0
3526,CS018604000001,2191,496,0.22638064810588773,0
2972,CS015515000171,3350,758,0.2262686567164179,0
6995,CS040415000194,2194,496,0.22607110300820418,0
4763,CS026415000206,1764,398,0.2256235827664399,0
1428,CS006515000096,2773,624,0.22502704652001443,0
6184,CS034515000020,836,188,0.22488038277511962,0
5704,CS031515000103,981,220,0.22426095820591233,0
6969,CS040414000069,3756,842,0.22417465388711394,0
6628,CS038411000013,1200,268,0.22333333333333333,0
1181,CS005413000172,1160,258,0.22241379310344828,0
3865,CS020514000014,3600,800,0.2222222222222222,0
6285,CS035414000024,13794,3052,0.22125561838480498,0
4581,CS025415000081,1984,438,0.22076612903225806,0
6119,CS034414000034,2816,620,0.22017045454545456,0
3830,CS020415000187,5338,1171,0.21937055076807793,0
5212,CS029215000037,2340,513,0.21923076923076923,0
5578,CS031314000081,3864,846,0.21894409937888198,0
5855,CS032513000182,998,218,0.218436873747495,0
5697,CS031515000040,1046,228,0.2179732313575526,0
2414,CS012415000156,1774,386,0.21758737316798196,0
5634,CS031415000172,1739,378,0.21736630247268546,0
1227,CS005415000212,5711,1241,0.21729994746979514,0
3513,CS018515000140,3032,658,0.2170184696569921,0
5827,CS032415000165,5103,1104,0.21634332745443857,0
6098,CS034315000171,1138,246,0.21616871704745166,0
2398,CS012415000055,2612,562,0.21516079632465543,0
828,CS004215000052,3244,696,0.21454993834771888,0
5540,CS030605000006,1719,368,0.2140779522978476,0
4605,CS025415000246,4951,1058,0.2136942031912745,0
5027,CS027805000002,1278,273,0.2136150234741784,0
1461,CS006815000006,2444,522,0.21358428805237317,0
985,CS004415000355,1685,358,0.21246290801186943,0
6478,CS037414000089,2967,630,0.2123356926188069,0
1926,CS009514000047,1930,408,0.21139896373056996,0
4422,CS024415000186,3976,840,0.2112676056338028,0
2814,CS014515000113,1081,228,0.21091581868640147,0
3228,CS017411000016,3034,636,0.20962425840474622,0
1767,CS008614000041,1198,250,0.20868113522537562,0
1954,CS009605000001,2370,493,0.2080168776371308,0
305,CS002215000053,676,140,0.20710059171597633,0
6283,CS035414000013,7504,1554,0.20708955223880596,0
2482,CS012605000011,5131,1061,0.20678230364451375,0
1529,CS007514000103,4285,886,0.20676779463243875,0
6238,CS035214000011,1773,366,0.20642978003384094,0
7035,CS040514000020,3334,686,0.20575884823035392,0
4609,CS025415000274,3457,711,0.20566965577089963,0
5470,CS030415000223,2507,514,0.20502592740327083,0
3484,CS018513000186,2298,468,0.20365535248041775,0
4363,CS024305000005,2284,463,0.20271453590192645,0
5705,CS031515000110,1696,343,0.20224056603773585,0
5519,CS030515000064,3971,803,0.20221606648199447,0
5276,CS029415000093,2507,506,0.2018348623853211,0
6506,CS037415000229,2470,496,0.20080971659919028,0
1679,CS008415000046,4164,833,0.2000480307396734,0
2422,CS012415000257,1643,328,0.19963481436396835,0
2210,CS011415000107,6135,1222,0.19918500407497963,0
6599,CS038304000003,4364,867,0.19867094408799266,0
3957,CS021512000007,896,178,0.19866071428571427,0
2109,CS010515000076,2120,421,0.19858490566037737,0
3274,CS017415000158,3568,708,0.1984304932735426,0
4462,CS024514000042,445,88,0.19775280898876405,0
6124,CS034414000077,2908,574,0.19738651994497936,0
2190,CS011414000094,2414,476,0.19718309859154928,0
6982,CS040415000066,2239,440,0.19651630192050024,0
173,CS001513000131,1375,270,0.19636363636363635,0
6780,CS039305000004,1529,300,0.1962066710268149,0
6143,CS034415000223,1668,326,0.19544364508393286,0
1724,CS008513000141,3267,636,0.19467401285583102,0
1024,CS004513000018,1172,228,0.1945392491467577,0
5157,CS028515000122,2871,556,0.19366074538488331,0
995,CS004415000446,1230,238,0.19349593495934958,0
7057,CS040515000117,3537,684,0.19338422391857507,0
2979,CS015515000226,3805,734,0.192904073587385,0
2785,CS014513000153,3300,634,0.1921212121212121,0
3661,CS019415000178,6098,1171,0.1920301738274844,0
3329,CS017515000010,1052,202,0.1920152091254753,0
963,CS004415000212,4266,818,0.1917487107360525,0
3021,CS016314000088,1608,308,0.19154228855721392,0
7109,CS042515000008,5122,978,0.1909410386567747,0
7038,CS040514000032,761,145,0.19053876478318002,0
1057,CS004515000066,2671,508,0.1901909397229502,0
4001,CS021515000137,2458,467,0.1899918633034988,0
4928,CS027415000043,3236,614,0.18974042027194066,0
4888,CS027411000039,3219,606,0.18825722273998136,0
3987,CS021514000070,1478,278,0.1880920162381597,0
6408,CS035815000007,3286,616,0.18746195982958003,0
5811,CS032414000119,6912,1295,0.18735532407407407,0
2796,CS014514000029,1370,256,0.18686131386861313,0
377,CS002414000213,3360,627,0.18660714285714286,0
741,CS003514000090,1518,283,0.18642951251646903,0
5467,CS030415000214,1453,270,0.1858224363386098,0
1400,CS006513000170,1578,293,0.18567807351077312,0
6083,CS034215000054,1541,286,0.1855937702790396,0
6650,CS038414000068,2060,382,0.18543689320388348,0
5536,CS030515000213,3446,636,0.1845618107951248,0
2759,CS014512000011,1456,268,0.18406593406593408,0
2452,CS012514000060,1246,229,0.18378812199036917,0
962,CS004415000204,5075,932,0.18364532019704433,0
3687,CS019513000088,1428,262,0.18347338935574228,0
5688,CS031514000103,946,173,0.1828752642706131,0
2023,CS010414000032,2012,366,0.18190854870775347,0
6202,CS034515000181,6321,1148,0.18161683277962348,0
207,CS001515000056,2072,376,0.18146718146718147,0
3236,CS017412000074,4313,782,0.18131231161604452,0
4941,CS027415000167,1617,293,0.18119975262832405,0
823,CS004215000021,1658,300,0.18094089264173704,0
5528,CS030515000138,1582,286,0.18078381795195955,0
1659,CS008414000008,1329,240,0.18058690744920994,0
1944,CS009515000103,2348,424,0.18057921635434412,0
2895,CS015415000041,5586,1005,0.1799140708915145,0
4148,CS022515000128,7493,1348,0.17990124115841452,0
2813,CS014515000098,3429,616,0.17964421114027412,0
4130,CS022513000146,2608,468,0.1794478527607362,0
2384,CS012414000006,3089,554,0.17934606668824862,0
3713,CS019515000113,3338,598,0.17914919113241462,0
3083,CS016415000178,2075,370,0.1783132530120482,0
757,CS003515000038,2958,526,0.17782285327924274,0
2981,CS015515000235,2962,523,0.17656988521269412,0
6035,CS033515000071,2429,428,0.1762041992589543,0
2106,CS010515000065,2902,508,0.17505168849069608,0
4538,CS025411000016,1132,198,0.17491166077738515,0
3817,CS020415000019,4883,853,0.1746876919926275,0
6653,CS038414000106,3935,686,0.17433290978398983,0
5040,CS028304000001,2163,376,0.17383263985205732,0
5293,CS029415000223,1312,228,0.17378048780487804,0
5456,CS030415000120,5514,957,0.1735582154515778,0
5364,CS029515000178,2323,403,0.17348256564786912,0
1435,CS006515000158,3594,623,0.17334446299387868,0
4504,CS024615000029,1478,256,0.17320703653585928,0
4468,CS024515000002,2940,508,0.1727891156462585,0
2733,CS014414000116,4250,734,0.17270588235294118,0
397,CS002415000151,2368,408,0.17229729729729729,0
2212,CS011415000139,1725,295,0.17101449275362318,0
3553,CS019215000020,2936,500,0.17029972752043596,0
3189,CS017214000005,3986,677,0.16984445559458103,0
1796,CS009215000031,2091,355,0.16977522716403634,0
1219,CS005415000105,3249,551,0.1695906432748538,0
3951,CS021511000005,1878,316,0.16826411075612355,0
1157,CS005315000027,1538,258,0.16775032509752927,0
2040,CS010415000111,4766,798,0.16743600503566933,0
3357,CS017605000002,1158,193,0.16666666666666666,0
3008,CS016215000007,5409,898,0.16601959696801627,0
7034,CS040514000016,4244,704,0.16588124410933083,0
1079,CS004515000356,3366,558,0.1657754010695187,0
4728,CS026414000051,4454,734,0.16479568926807364,0
79,CS001414000083,2896,477,0.1647099447513812,0
3952,CS021511000006,823,135,0.16403402187120292,0
4289,CS023514000032,1806,296,0.1638981173864895,0
138,CS001415000480,5318,871,0.16378337720947725,0
3418,CS018414000080,3041,498,0.16376192042091417,0
1467,CS007214000013,3034,496,0.16348055372445616,0
2982,CS015515000239,2864,468,0.1634078212290503,0
673,CS003415000219,4604,752,0.1633362293657689,0
4087,CS022415000124,2821,456,0.16164480680609714,0
4689,CS026115000004,1270,205,0.16141732283464566,0
4213,CS023414000040,4423,712,0.16097671263848068,0
3654,CS019415000117,2925,468,0.16,0
1273,CS005515000094,1367,218,0.15947329919531822,0
4963,CS027513000023,2348,373,0.15885860306643954,0
636,CS003414000040,1694,268,0.15820543093270367,0
2187,CS011414000035,4483,704,0.1570376979701093,0
5354,CS029515000100,2894,454,0.15687629578438148,0
4493,CS024515000217,4765,745,0.15634837355718784,0
4769,CS026415000256,3252,506,0.15559655596555966,0
5690,CS031515000010,1018,158,0.15520628683693516,0
7093,CS041414000001,3572,554,0.15509518477043674,0
3190,CS017215000012,2836,438,0.15444287729196052,0
6654,CS038414000109,6876,1061,0.15430482838859802,0
391,CS002415000079,2348,362,0.15417376490630325,0
4337,CS023615000070,2305,355,0.1540130151843818,0
1222,CS005415000167,2002,308,0.15384615384615385,0
6412,CS037205000004,3509,536,0.15275007124536905,0
1740,CS008515000026,3494,533,0.15254722381224958,0
3055,CS016414000040,3638,554,0.15228147333699835,0
4900,CS027414000020,3423,520,0.151913526146655,0
2983,CS015604000009,1188,180,0.15151515151515152,0
3005,CS016214000008,3441,518,0.15053763440860216,0
1220,CS005415000137,2723,408,0.1498347410943812,0
1909,CS009513000115,1558,233,0.1495507060333761,0
2682,CS014305000001,923,138,0.1495124593716143,0
2185,CS011414000028,2452,366,0.14926590538336051,0
3336,CS017515000075,3806,568,0.14923804519180242,0
7051,CS040515000065,2771,411,0.14832190544929627,0
2590,CS013415000193,5639,834,0.14789856357510198,0
2940,CS015513000216,1780,263,0.14775280898876406,0
4904,CS027414000030,2701,399,0.1477230655312847,0
6372,CS035515000077,1138,168,0.14762741652021089,0
4596,CS025415000208,2500,368,0.1472,0
965,CS004415000218,2370,348,0.1468354430379747,0
4300,CS023515000102,2412,353,0.14635157545605307,0
6287,CS035414000042,3232,473,0.1463490099009901,0
1412,CS006514000063,3394,496,0.14614024749558044,0
5403,CS030304000002,3144,453,0.14408396946564886,0
4664,CS025515000148,2346,338,0.14407502131287298,0
2421,CS012415000253,3461,498,0.14388904940768563,0
6663,CS038415000104,14020,2013,0.1435805991440799,0
4786,CS026512000138,1580,226,0.14303797468354432,0
638,CS003414000085,1792,255,0.14229910714285715,0
5286,CS029415000184,669,95,0.14200298953662183,0
4599,CS025415000219,1871,265,0.14163548904329235,0
1661,CS008414000013,2037,286,0.1404025527736868,0
4607,CS025415000261,2536,356,0.14037854889589904,0
3254,CS017414000048,8366,1162,0.13889552952426487,0
2126,CS010815000004,2349,326,0.1387824606215411,0
1116,CS004814000005,2961,408,0.13779128672745694,0
4127,CS022513000105,2298,316,0.13751087902523934,0
489,CS002515000015,1238,170,0.13731825525040386,0
5535,CS030515000200,1813,248,0.13678985107556535,0
4602,CS025415000228,2177,296,0.13596692696371154,0
4578,CS025415000069,3417,463,0.13549897570968686,0
2099,CS010514000076,2538,343,0.1351457840819543,0
6842,CS039415000073,7786,1052,0.13511430773182637,0
1360,CS006415000062,1990,268,0.13467336683417086,0
6027,CS033514000090,1211,163,0.13459950454170108,0
5942,CS033414000002,5880,789,0.13418367346938775,0
3719,CS019515000184,3500,468,0.1337142857142857,0
4069,CS022414000018,4446,594,0.13360323886639677,0
4218,CS023414000090,3552,473,0.13316441441441443,0
2386,CS012414000068,2002,266,0.13286713286713286,0
2433,CS012513000041,3242,430,0.1326341764342998,0
6473,CS037414000047,5378,711,0.13220528077352176,0
4732,CS026414000062,1990,263,0.1321608040201005,0
1800,CS009304000006,3545,468,0.1320169252468265,0
3333,CS017515000054,2114,276,0.130558183538316,0
6659,CS038415000060,2133,277,0.12986404125644632,0
6032,CS033515000010,3227,416,0.1289123024480942,0
5258,CS029414000088,2253,290,0.1287172658677319,0
4125,CS022513000077,1109,142,0.12804328223624886,0
4934,CS027415000075,4665,594,0.12733118971061094,0
6997,CS040415000213,1817,231,0.1271326362135388,0
4157,CS022515000193,1558,198,0.12708600770218229,0
4877,CS027215000035,998,126,0.12625250501002003,0
1964,CS010115000005,996,125,0.12550200803212852,0
6862,CS039513000072,2285,286,0.12516411378555797,0
2147,CS011314000048,1338,167,0.12481315396113603,0
4247,CS023415000259,1917,237,0.12363067292644757,0
4907,CS027414000047,3058,378,0.1236102027468934,0
6757,CS038815000014,1580,195,0.12341772151898735,0
4405,CS024415000006,7413,908,0.12248752192094968,0
2749,CS014415000122,2231,273,0.12236665172568355,0
5346,CS029515000052,3702,451,0.12182603997839006,0
1879,CS009415000144,4086,496,0.1213901125795399,0
6994,CS040415000179,3864,466,0.12060041407867494,0
4925,CS027415000030,1548,186,0.12015503875968993,0
1631,CS008315000082,2588,310,0.11978361669242658,0
2320,CS011615000134,2438,290,0.11894995898277276,0
1815,CS009315000047,1131,133,0.11759504862953139,0
3066,CS016415000041,2981,348,0.11673934921167393,0
114,CS001415000190,1721,198,0.11504938988959908,0
2135,CS011214000001,3201,366,0.11433926897844424,0
1782,CS008815000018,2337,265,0.11339323919554985,0
363,CS002414000059,3329,376,0.11294683088014419,0
6979,CS040415000035,9317,1051,0.11280455082107975,0
2166,CS011412000049,2638,296,0.11220621683093253,0
971,CS004415000255,1570,176,0.11210191082802548,0
2471,CS012515000187,4382,488,0.11136467366499316,0
4978,CS027514000048,3740,416,0.11122994652406418,0
743,CS003514000100,2075,230,0.1108433734939759,0
3010,CS016215000039,1557,170,0.10918432883750803,0
1899,CS009513000009,1498,163,0.10881174899866489,0
3884,CS020515000074,3180,346,0.10880503144654088,0
3706,CS019515000041,4316,468,0.10843373493975904,0
6602,CS038305000002,4859,526,0.10825272689853879,0
5207,CS029215000001,2478,268,0.10815173527037934,0
6743,CS038605000005,1886,202,0.1071049840933192,0
2664,CS013815000018,3351,356,0.10623694419576246,0
5800,CS032414000045,5774,613,0.10616556979563561,0
1118,CS004815000015,5066,536,0.10580339518357679,0
1375,CS006415000243,3033,320,0.10550609957138148,0
6192,CS034515000115,2201,230,0.10449795547478419,0
